Lead Origin,Country,State,City,Instance,Instance Date,Campaign,Lead Stage,Lead Status,Email Verification Status,Mobile Verification Status,Lead Score,Registration Device,Course,Specialization,Campus,Last Lead Activity Date,Form Initiated,Paid Applications,Enrolment Status
API,India,Rajasthan,Bundi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:34,0,0,No
API,India,West Bengal,Kolkata,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:34,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:34,0,0,No
API,India,Madhya Pradesh,Khandwa,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:34,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:33,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Uttarakhand,Dehradun,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:33,0,0,No
API,India,Maharashtra,Yavatmal,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:33,0,0,No
API,India,Uttarakhand,Dehradun,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Uttar Pradesh,Kanpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Uttar Pradesh,Varanasi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:33,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Himachal Pradesh,Shimla,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:33,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:33,0,0,No
API,India,West Bengal,Ichapur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Punjab,Bathinda,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Punjab,Jalandhar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:33,0,0,No
API,India,Haryana,Sirsa,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:33,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:33,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:33,0,0,No
API,India,Andhra Pradesh,Vijayawada,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:33,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:33,0,0,No
API,India,Haryana,Bhiwani,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:33,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:32,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:32,0,0,No
API,India,Assam,Dibrugarh,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:32,0,0,No
API,India,Andhra Pradesh,Nellore,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:32,0,0,No
API,India,Chhattisgarh,Raipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:32,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:32,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:32,0,0,No
API,India,Odisha,Bhubaneswar,Primary,16-03-2026,collegedunia/266/api,Interested,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:31,0,0,No
API,India,Bihar,Patna,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:31,0,0,No
API,India,Gujarat,Ahmedabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:31,0,0,No
API,India,Punjab,Kot Kapura,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:31,0,0,No
API,India,Andhra Pradesh,Vijayawada,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:30,0,0,No
API,India,Andhra Pradesh,Kadapa,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:30,0,0,No
API,India,Punjab,Faridkot,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:30,0,0,No
API,India,Jharkhand,Dhanbad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:30,0,0,No
API,India,Rajasthan,Alwar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:30,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Unanswered/No response,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:30,0,0,No
API,India,Bihar,Gaya,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:30,0,0,No
API,India,Maharashtra,Pune,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:30,0,0,No
API,India,Haryana,Gurugram,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:29,0,0,No
API,India,Maharashtra,Nagpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:29,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:29,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:29,0,0,No
API,India,Haryana,Yamuna Nagar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:29,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:29,0,0,No
API,India,Gujarat,Surat,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:29,0,0,No
API,India,Andhra Pradesh,Visakhapatnam,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:29,0,0,No
API,India,Uttar Pradesh,Kanpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:29,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:29,0,0,No
API,India,Maharashtra,Navi Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:29,0,0,No
API,India,Rajasthan,Sikar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:29,0,0,No
API,India,Gujarat,Bharuch,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:29,0,0,No
API,India,Uttar Pradesh,Ghaziabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:29,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Unanswered/No response,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:29,0,0,No
API,India,Kerala,Aluva,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:28,0,0,No
API,India,Kerala,Kannur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:28,0,0,No
API,India,Uttar Pradesh,Agra,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:28,0,0,No
API,India,Chandigarh,Chandigarh,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:28,0,0,No
API,India,Gujarat,Rajkot,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:28,0,0,No
API,India,Rajasthan,Alwar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:28,0,0,No
API,India,Uttar Pradesh,Greater Noida,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:28,0,0,No
API,India,Uttar Pradesh,Noida,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:28,0,0,No
API,India,Rajasthan,Sri Ganganagar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:28,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Unanswered/No response,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:28,0,0,No
API,India,Telangana,Khammam,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:28,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:28,0,0,No
API,India,Maharashtra,Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:28,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:28,0,0,No
API,India,Rajasthan,Jaipur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:28,0,0,No
API,India,Gujarat,Gandhinagar,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:28,0,0,No
API,India,Delhi,New Delhi,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:28,0,0,No
API,India,Maharashtra,Navi Mumbai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:28,0,0,No
API,India,Telangana,Khammam,Primary,16-03-2026,collegedunia/266/api,Unanswered/No response,Unverified,No,No,-4,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:28,0,0,No
API,India,Haryana,Rohtak,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Electronics and Communication Engineering (ECE),University Not Available,16-03-2026 15:28,0,0,No
API,India,Uttar Pradesh,Gorakhpur,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:27,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:27,0,0,No
API,India,Tamil Nadu,Chennai,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,-4,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:27,0,0,No
API,India,Karnataka,Bengaluru,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Data Science),University Not Available,16-03-2026 15:27,0,0,No
API,India,Haryana,Rewari,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,"B.Tech - CSE (IOT, Cyber Security and Blockchain",University Not Available,16-03-2026 15:27,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - CSE (Artificial Intelligence and Machine Learning),University Not Available,16-03-2026 15:27,0,0,No
API,India,Telangana,Hyderabad,Primary,16-03-2026,collegedunia/266/api,Untouched,Unverified,No,No,1,,B.Tech,B.Tech - Computer Science and Engineering,University Not Available,16-03-2026 15:27,0,0,No
